Timestamp,Temperature,Voltage
09:18:41.650728,360.4,2.08850096e-05
09:18:42.220727,360.6,2.0792369e-05
09:18:42.791821,360.7,2.08611877e-05
09:18:43.362403,360.8,2.11854296e-05
09:18:43.931211,360.9,2.08479533e-05
09:18:44.505476,361.0,2.15418632e-05
09:18:45.086573,361.1,2.13481974e-05
09:18:45.656296,361.1,2.11540936e-05
09:18:46.229540,361.2,2.13459917e-05
09:18:46.796453,361.3,2.14668655e-05
09:18:47.358002,361.4,2.14161338e-05
09:18:47.923320,361.5,2.14227544e-05
09:18:48.495672,361.6,2.13658466e-05
09:18:49.060090,361.7,2.12577661e-05
09:18:49.623102,361.8,2.15903896e-05
09:18:50.191293,361.9,2.14584871e-05
09:18:50.757942,362.0,2.14695354e-05
09:18:51.332593,362.1,2.17276142e-05
09:18:51.900591,362.2,2.17355548e-05
09:18:52.463246,362.3,2.14885132e-05
09:18:53.023792,362.4,2.18630459e-05
09:18:53.595338,362.5,2.17518772e-05
09:18:54.167070,362.7,2.17633421e-05
09:18:54.736180,362.7,2.17880462e-05
09:18:55.311692,362.8,2.17456963e-05
09:18:55.883130,362.9,2.18171618e-05
09:18:56.447080,363.0,2.18180441e-05
09:18:57.011782,363.1,2.20725903e-05
09:18:57.582179,363.2,2.22706669e-05
09:18:58.150776,363.3,2.19402488e-05
09:18:58.716150,363.4,2.20690633e-05
09:18:59.289173,363.5,2.19945097e-05
09:18:59.866880,363.6,2.22296403e-05
09:19:00.441859,363.7,2.22362395e-05
09:19:01.016473,363.8,2.22860889e-05
09:19:01.590741,363.9,2.20249308e-05
09:19:02.154185,364.0,2.24581356e-05
09:19:02.728267,364.1,2.2225652e-05
09:19:03.299242,364.2,2.22847676e-05
09:19:03.868885,364.3,2.22296249e-05
09:19:04.430270,364.4,2.22878561e-05
09:19:04.999896,364.4,2.27497354e-05
09:19:05.566500,364.5,2.26615063e-05
09:19:06.137770,364.6,2.25918053e-05
09:19:06.717057,364.7,2.25675651e-05
09:19:07.288586,364.8,2.24263985e-05
09:19:07.860859,365.0,2.2545949e-05
09:19:08.434564,365.1,2.28013724e-05
09:19:09.006595,365.2,2.21947969e-05
09:19:09.566213,365.3,2.28763654e-05
09:19:10.132841,365.4,2.29601823e-05
09:19:10.701688,365.5,2.28273975e-05
09:19:11.273548,365.6,2.291695e-05
09:19:11.837787,365.7,2.31441401e-05
09:19:12.399920,365.8,2.28406318e-05
09:19:12.973214,365.9,2.29253354e-05
09:19:13.545992,366.0,2.28097552e-05
09:19:14.115670,366.1,2.30157703e-05
09:19:14.680339,366.2,2.28640161e-05
09:19:15.240950,366.2,2.30413567e-05
09:19:15.808410,366.3,2.29967851e-05
09:19:16.383859,366.4,2.33333722e-05
09:19:16.949810,366.5,2.32464665e-05
09:19:17.516554,366.6,2.31961759e-05
09:19:18.087080,366.7,2.33470477e-05
09:19:18.658773,366.8,2.33827805e-05
09:19:19.225819,366.9,2.35755503e-05
09:19:19.796466,367.0,2.34890858e-05
09:19:20.363846,367.1,2.33629182e-05
09:19:20.936063,367.2,2.32023413e-05
09:19:21.507606,367.3,2.3553493e-05
09:19:22.085037,367.4,2.3397326e-05
09:19:22.651095,367.5,2.35058473e-05
09:19:23.225153,367.6,2.41887402e-05
09:19:23.797166,367.7,2.34515864e-05
09:19:24.366816,367.8,2.35164348e-05
09:19:24.928892,367.9,2.37034804e-05
09:19:25.499977,368.0,2.34687733e-05
09:19:26.066957,368.0,2.39822661e-05
09:19:26.630733,368.1,2.35781772e-05
09:19:27.202425,368.2,2.36611125e-05
09:19:27.774600,368.3,2.34828899e-05
09:19:28.335729,368.4,2.37502153e-05
09:19:28.897519,368.5,2.39831362e-05
09:19:29.468900,368.6,2.39831362e-05
09:19:30.042061,368.7,2.37060972e-05
09:19:30.611732,368.8,2.41335666e-05
09:19:31.175571,368.9,2.38066782e-05
09:19:31.742366,369.0,2.4276066e-05
09:19:32.310235,369.1,2.39760874e-05
09:19:32.885652,369.2,2.38035997e-05
09:19:33.454292,369.3,2.3825657e-05
09:19:34.035074,369.4,2.46250117e-05
09:19:34.602415,369.5,2.4041827e-05
09:19:35.170975,369.6,2.42385816e-05
09:19:35.742225,369.7,2.42482868e-05
09:19:36.317852,369.8,2.41737333e-05
09:19:36.882714,369.8,2.36492117e-05
09:19:37.452343,369.9,2.43109295e-05
09:19:38.026132,370.1,2.44335551e-05
09:19:38.589926,370.2,2.41732796e-05
09:19:39.158493,370.3,2.4667362e-05
09:19:39.731237,370.4,2.36822851e-05
09:19:40.301115,370.5,2.44229676e-05
09:19:40.867606,370.6,2.42526807e-05
09:19:41.442033,370.7,2.44586931e-05
09:19:42.011620,370.8,2.47882284e-05
09:19:42.581949,370.9,2.41212173e-05
09:19:43.156587,371.0,2.51292334e-05
09:19:43.716932,371.1,2.43492892e-05
09:19:44.281997,371.2,2.4253983e-05
09:19:44.843340,371.3,2.47639463e-05
09:19:45.404115,371.4,2.44542627e-05
09:19:45.976010,371.5,2.40351753e-05
09:19:46.552849,371.6,2.45027886e-05
09:19:47.122083,371.6,2.42217852e-05
09:19:47.696194,371.7,2.43805998e-05
09:19:48.273318,371.8,2.43488374e-05
09:19:48.850980,371.9,2.43413379e-05
09:19:49.426764,372.0,2.46135243e-05
09:19:50.003009,372.1,2.29865823e-05
09:19:50.567918,372.2,2.43942457e-05
09:19:51.141758,372.3,2.46042305e-05
09:19:51.718900,372.4,2.6154853e-05
09:19:52.283130,372.5,2.53343244e-05
09:19:52.852824,372.6,2.68897996e-05
09:19:53.419565,372.7,2.49121518e-05
09:19:53.983193,372.8,2.45380625e-05
09:19:54.552659,372.9,2.34594643e-05
09:19:55.134302,373.0,2.42649941e-05
09:19:55.702935,373.1,2.6668349e-05
09:19:56.270477,373.2,2.6353813e-05
09:19:56.832302,373.3,2.68774237e-05
09:19:57.400240,373.4,2.42212951e-05
09:19:57.981949,373.5,2.28211037e-05
09:19:58.551628,373.5,2.30619684e-05
09:19:59.118855,373.6,2.43390805e-05
09:19:59.685890,373.7,2.44881827e-05
09:20:00.270792,373.8,1.91957768e-05
09:20:00.846703,373.9,2.46011145e-05
09:20:01.419833,374.0,2.43642201e-05
09:20:01.999533,374.1,2.51551914e-05
09:20:02.569440,374.2,2.34514932e-05
09:20:03.133961,374.3,2.53708872e-05
09:20:03.697694,374.4,2.48631307e-05
09:20:04.268865,374.6,2.43033194e-05
09:20:04.838692,374.7,2.48432793e-05
09:20:05.414258,374.8,1.43334717e-05
09:20:05.992742,374.9,2.43072725e-05
09:20:06.557419,374.9,2.44568159e-05
09:20:07.132157,375.1,2.46518013e-05
09:20:07.707491,375.1,2.46998859e-05
09:20:08.276432,375.2,2.47051796e-05
09:20:08.837217,375.3,2.45454857e-05
09:20:09.401721,375.4,2.48538203e-05
09:20:09.974763,375.4,2.62443034e-05
09:20:10.538284,375.5,2.37068482e-05
09:20:11.100878,375.6,2.47254476e-05
09:20:11.675730,375.7,2.53196674e-05
09:20:12.251731,375.9,2.48286718e-05
09:20:12.826301,376.0,2.46182458e-05
09:20:13.405445,376.1,2.47655876e-05
09:20:13.970728,376.2,2.43870869e-05
09:20:14.535351,376.3,2.48207305e-05
09:20:15.099266,376.4,2.46632424e-05
09:20:15.659749,376.5,2.50902778e-05
09:20:16.220304,376.6,2.4551642e-05
09:20:16.782802,376.7,2.47664787e-05
09:20:17.346298,376.8,2.47938296e-05
09:20:17.918939,376.9,2.4896616e-05
09:20:18.484657,377.0,2.53681952e-05
09:20:19.051938,377.1,2.54171608e-05
09:20:19.624909,377.1,2.73961288e-05
09:20:20.191432,377.2,2.51758555e-05
09:20:20.761553,377.3,2.43473887e-05
09:20:21.329278,377.4,2.52287927e-05
09:20:21.889400,377.5,2.34862348e-05
09:20:22.455981,377.6,2.3529908e-05
09:20:23.027836,377.7,2.58657577e-05
09:20:23.597332,377.8,2.46711437e-05
09:20:24.161021,377.9,2.3081266e-05
09:20:24.728972,378.0,3.64280435e-05
09:20:25.291160,378.1,2.07542514e-05
09:20:25.853755,378.2,2.52530249e-05
09:20:26.413390,378.3,2.52600832e-05
09:20:26.983493,378.4,2.35188928e-05
09:20:27.549554,378.5,2.51246524e-05
09:20:28.119482,378.6,2.52494633e-05
09:20:28.693330,378.7,2.53068118e-05
09:20:29.269335,378.8,2.57148684e-05
09:20:29.845773,378.8,2.57400135e-05
09:20:30.411650,378.9,2.53372506e-05
09:20:30.986457,379.0,2.54012032e-05
09:20:31.549712,379.1,2.53862011e-05
09:20:32.115906,379.2,2.54722238e-05
09:20:32.682627,379.3,2.60982045e-05
09:20:33.258182,379.4,2.53879657e-05
09:20:33.826346,379.5,2.58008747e-05
09:20:34.398145,379.6,2.57055708e-05
09:20:34.967547,379.7,2.5593962e-05
09:20:35.529276,379.8,2.56354293e-05
09:20:36.095271,379.9,2.57298336e-05
09:20:36.664514,380.0,2.58732048e-05
09:20:37.235861,380.1,2.60452561e-05
09:20:37.796437,380.2,2.58207174e-05
09:20:38.363125,380.3,2.57964546e-05
09:20:38.936476,380.4,2.59305617e-05
09:20:39.513673,380.5,2.56919039e-05
09:20:40.077818,380.5,2.57452821e-05
09:20:40.653234,380.6,2.58851194e-05
09:20:41.216088,380.7,2.59208519e-05
09:20:41.786130,380.8,2.58454167e-05
09:20:42.363117,380.9,2.56614605e-05
09:20:42.937156,381.0,2.61564217e-05
09:20:43.508395,381.1,2.59155686e-05
09:20:44.079783,381.2,2.63086306e-05
09:20:44.654241,381.3,2.64745001e-05
09:20:45.221696,381.4,2.60999704e-05
09:20:45.794646,381.5,2.5906309e-05
09:20:46.366855,381.6,2.59751272e-05
09:20:46.937743,381.7,2.61899317e-05
09:20:47.502764,381.8,2.61753741e-05
09:20:48.070110,381.9,2.66690116e-05
09:20:48.644828,382.0,2.62208117e-05
09:20:49.221809,382.1,2.61541993e-05
09:20:49.801350,382.2,2.63743284e-05
09:20:50.370367,382.3,2.71053001e-05
09:20:50.934739,382.4,2.64581452e-05
09:20:51.495743,382.4,2.65693129e-05
09:20:52.057292,382.5,2.6261396e-05
09:20:52.620431,382.6,2.61612568e-05
09:20:53.183625,382.7,2.67559016e-05
09:20:53.751846,382.8,2.67356091e-05
09:20:54.329937,382.9,2.66972298e-05
09:20:54.901576,383.0,2.63950479e-05
09:20:55.473176,383.1,2.70245568e-05
09:20:56.038883,383.2,2.66275299e-05
09:20:56.598881,383.3,2.67038476e-05
09:20:57.160194,383.4,2.67545789e-05
09:20:57.724950,383.5,2.69323589e-05
09:20:58.286623,383.6,2.6804869e-05
09:20:58.851151,383.6,2.66672329e-05
09:20:59.416336,383.8,2.66720774e-05
09:20:59.979861,383.9,2.70399893e-05
09:21:00.551031,383.9,2.68944127e-05
09:21:01.131798,384.0,2.70082272e-05
09:21:01.696561,384.0,2.6714427e-05
09:21:02.267548,384.1,2.70060131e-05
09:21:02.832214,384.2,2.69208693e-05
09:21:03.402992,384.3,2.68970476e-05
09:21:03.981851,384.4,2.67497064e-05
09:21:04.550734,384.5,2.68282296e-05
09:21:05.127215,384.6,2.70121855e-05
09:21:05.691750,384.7,2.68992405e-05
09:21:06.267300,384.8,2.72000988e-05
09:21:06.830150,384.9,2.68260111e-05
09:21:07.392310,385.0,2.73028847e-05
09:21:07.957111,385.1,2.70020264e-05
09:21:08.520576,385.2,2.73192075e-05
09:21:09.096083,385.3,2.71771602e-05
09:21:09.663594,385.4,2.71471627e-05
09:21:10.231706,385.5,2.69945278e-05
09:21:10.807933,385.6,2.70421711e-05
09:21:11.384928,385.7,2.69565897e-05
09:21:11.953877,385.8,2.72799568e-05
09:21:12.527427,385.8,2.7096442e-05
09:21:13.105405,385.9,2.72967201e-05
09:21:13.678519,386.0,2.71908462e-05
09:21:14.252822,386.1,2.74061232e-05
09:21:14.829676,386.2,2.73690628e-05
09:21:15.404306,386.3,2.77625596e-05
09:21:15.979550,386.4,2.73959713e-05
09:21:16.546407,386.5,2.73311235e-05
09:21:17.108217,386.6,2.72658346e-05
09:21:17.677633,386.7,2.74017061e-05
09:21:18.252547,386.8,2.73853846e-05
09:21:18.820628,386.9,2.73831789e-05
09:21:19.384193,387.0,2.72909804e-05
09:21:19.955497,387.1,2.76152191e-05
09:21:20.536064,387.2,2.74418506e-05
09:21:21.102300,387.3,2.74890608e-05
09:21:21.674350,387.4,2.75949382e-05
09:21:22.252407,387.5,2.78071272e-05
09:21:22.831663,387.6,2.77488966e-05
09:21:23.405803,387.7,2.77259572e-05
09:21:23.972883,387.8,2.75887623e-05
09:21:24.538029,387.8,2.78159415e-05
09:21:25.101040,387.9,2.78137358e-05
09:21:25.663654,388.0,2.75499334e-05
09:21:26.234036,388.1,2.78229998e-05
09:21:26.802153,388.2,2.77634457e-05
09:21:27.372754,388.3,2.76333141e-05
09:21:27.939498,388.4,2.77369835e-05
09:21:28.501065,388.5,2.77828622e-05
09:21:29.065205,388.6,2.78185947e-05
09:21:29.632534,388.7,2.77559526e-05
09:21:30.197629,388.8,2.78631499e-05
09:21:30.760408,388.9,2.78648882e-05
09:21:31.320579,389.0,2.792356e-05
09:21:31.885745,389.1,2.76222607e-05
09:21:32.462122,389.2,2.78851807e-05
09:21:33.033999,389.2,2.77621024e-05
09:21:33.613074,389.3,2.79191273e-05
09:21:34.180671,389.3,2.78485396e-05
09:21:34.753495,389.4,2.80735214e-05
09:21:35.319791,389.5,2.77528121e-05
09:21:35.882218,389.6,2.78547156e-05
09:21:36.450374,389.7,2.79742647e-05
09:21:37.023295,389.8,2.7848104e-05
09:21:37.601800,389.9,2.79769171e-05
09:21:38.176530,390.0,2.79976507e-05
09:21:38.757006,390.1,2.80373534e-05
09:21:39.328429,390.2,2.80069147e-05
09:21:39.905731,390.3,2.80007518e-05
09:21:40.479608,390.4,2.7863119e-05
09:21:41.046084,390.5,2.79681106e-05
09:21:41.607634,390.6,2.79641403e-05
09:21:42.167915,390.7,2.82350009e-05
09:21:42.730922,390.8,2.81419201e-05
09:21:43.301312,390.9,2.77806418e-05
09:21:43.881773,391.0,2.80215049e-05
09:21:44.458939,391.1,2.82350172e-05
09:21:45.036561,391.2,2.82508983e-05
09:21:45.605035,391.3,2.82120779e-05
09:21:46.173420,391.3,2.81917858e-05
09:21:46.742358,391.4,2.81035577e-05
09:21:47.309522,391.5,2.82557514e-05
09:21:47.872234,391.6,2.8020182e-05
09:21:48.439952,391.7,2.81622295e-05
09:21:49.004423,391.8,2.8273397e-05
09:21:49.570961,391.9,2.8567657e-05
09:21:50.146911,392.0,2.85275131e-05
09:21:50.709112,392.1,2.81406321e-05
09:21:51.273417,392.2,2.79597642e-05
09:21:51.845485,392.3,2.83889947e-05
09:21:52.411236,392.4,2.84291484e-05
09:21:52.986328,392.5,2.85151751e-05
09:21:53.550394,392.6,2.84706198e-05
09:21:54.115114,392.7,2.82076995e-05
09:21:54.679756,392.7,2.84684141e-05
09:21:55.256602,392.8,2.83788624e-05
09:21:55.824368,392.8,2.86175032e-05
09:21:56.396694,392.9,2.86951441e-05
09:21:56.971962,393.0,2.85010419e-05
09:21:57.541988,393.1,2.87030846e-05
09:21:58.111389,393.2,2.88579252e-05
09:21:58.673864,393.3,2.868279e-05
09:21:59.240462,393.4,2.84975097e-05
09:21:59.812741,393.5,2.8451631e-05
09:22:00.383945,393.6,2.86223527e-05
09:22:00.953497,393.7,2.86377926e-05
09:22:01.515061,393.8,2.8610883e-05
09:22:02.075639,393.9,2.8595001e-05
09:22:02.638927,394.0,2.88843897e-05
09:22:03.201994,394.1,2.8538535e-05
09:22:03.771691,394.2,2.86810236e-05
09:22:04.337956,394.3,2.84110451e-05
09:22:04.906142,394.4,2.86519135e-05
09:22:05.473931,394.5,2.88491059e-05
09:22:06.047421,394.6,2.86188301e-05
09:22:06.610675,394.6,2.87582308e-05
09:22:07.180368,394.7,2.87255863e-05
09:22:07.747102,394.8,2.86532392e-05
09:22:08.315542,394.9,2.87432251e-05
09:22:08.885082,395.0,2.87485188e-05
09:22:09.451981,395.1,2.85261836e-05
09:22:10.017125,395.2,2.87114629e-05
09:22:10.585848,395.3,2.89699717e-05
09:22:11.160879,395.4,2.87392618e-05
09:22:11.736346,395.5,2.87586738e-05
09:22:12.306361,395.6,2.86854444e-05
09:22:12.872773,395.6,2.87882303e-05
09:22:13.435974,395.7,2.91190864e-05
09:22:14.005194,395.8,2.87291174e-05
09:22:14.574689,395.9,2.87622105e-05
09:22:15.149584,396.0,2.89060226e-05
09:22:15.720137,396.1,2.89413139e-05
09:22:16.282690,396.2,2.89876338e-05
09:22:16.843349,396.3,2.89082283e-05
09:22:17.416308,396.4,2.88283738e-05
09:22:17.992183,396.5,2.89501268e-05
09:22:18.559035,396.5,2.87463195e-05
09:22:19.134499,396.6,2.91349651e-05
09:22:19.699477,396.7,2.88989544e-05
09:22:20.266883,396.8,2.9159669e-05
09:22:20.828529,396.9,2.95513983e-05
09:22:21.402106,397.0,2.88217506e-05
09:22:21.970594,397.1,2.91684876e-05
09:22:22.544580,397.2,2.88539539e-05
09:22:23.121927,397.3,2.86091204e-05
09:22:23.690255,397.4,2.90806971e-05
09:22:24.266558,397.4,2.8857037e-05
09:22:24.828730,397.5,2.93736135e-05
09:22:25.396676,397.6,2.91080464e-05
09:22:25.972247,397.7,2.9069226e-05
09:22:26.542159,397.8,2.90480512e-05
09:22:27.118838,397.9,2.92042263e-05
09:22:27.692029,398.0,2.93467149e-05
09:22:28.273612,398.1,2.93727423e-05
09:22:28.843618,398.2,2.92628981e-05
09:22:29.410482,398.3,2.91764344e-05
09:22:29.975311,398.4,2.93506834e-05
09:22:30.551115,398.4,2.92112819e-05
09:22:31.121679,398.5,2.91781963e-05
09:22:31.691935,398.6,2.94181772e-05
09:22:32.264527,398.7,2.91164365e-05
09:22:32.837013,398.8,2.93343604e-05
09:22:33.407178,398.9,2.94322905e-05
09:22:33.980312,399.0,2.91548126e-05
09:22:34.541644,399.1,2.92258363e-05
09:22:35.108535,399.2,2.93506793e-05
09:22:35.681924,399.3,2.95302239e-05
09:22:36.251769,399.3,2.91706912e-05
09:22:36.818338,399.4,2.9437581e-05
09:22:37.387870,399.5,2.95509543e-05
09:22:37.963376,399.6,2.92196572e-05
09:22:38.536007,399.7,2.94049366e-05
09:22:39.109014,399.8,2.91230473e-05
09:22:39.686034,399.9,2.97061985e-05
09:22:40.259810,400.0,2.957915e-05
09:22:40.824794,400.1,2.92434418e-05
09:22:41.396293,400.2,2.9328582e-05
09:22:41.964861,400.3,2.9281821e-05
09:22:42.535932,400.4,2.94419539e-05
09:22:43.107721,400.4,2.95107716e-05
09:22:43.668111,400.5,2.95063602e-05
09:22:44.231734,400.6,2.9392987e-05
09:22:44.803447,400.7,2.96303207e-05
09:22:45.371166,400.8,2.96951685e-05
09:22:45.944688,400.9,2.94873733e-05
09:22:46.509957,401.0,2.94009097e-05
09:22:47.082574,401.0,2.96757403e-05
09:22:47.656451,401.1,2.95928059e-05
09:22:48.225395,401.2,2.96360377e-05
09:22:48.791364,401.3,2.93801651e-05
09:22:49.356295,401.4,2.98786492e-05
09:22:49.917151,401.5,2.95447058e-05
09:22:50.484294,401.6,2.97361608e-05
09:22:51.046585,401.7,2.93858953e-05
09:22:51.616183,401.8,2.9667784e-05
09:22:52.184489,401.9,2.97824617e-05
09:22:52.751874,402.0,2.96435025e-05
09:22:53.324339,402.1,2.97379065e-05
09:22:53.896686,402.2,3.00330293e-05
09:22:54.468568,402.3,2.97683452e-05
09:22:55.040387,402.3,2.98539138e-05
09:22:55.607102,402.3,2.98799379e-05
09:22:56.175321,402.4,2.9820384e-05
09:22:56.756023,402.5,2.97868574e-05
09:22:57.326171,402.6,2.9688042e-05
09:22:57.888297,402.7,3.00449243e-05
09:22:58.448685,402.8,2.99694791e-05
09:22:59.015914,402.9,2.99897716e-05
09:22:59.576450,403.0,2.99831545e-05
09:23:00.138202,403.1,2.98516948e-05
09:23:00.712661,403.2,2.97846415e-05
09:23:01.275960,403.3,2.96858113e-05
09:23:01.842180,403.4,2.94484717e-05
09:23:02.406207,403.5,2.96024295e-05
09:23:02.968355,403.6,2.99518121e-05
09:23:03.531912,403.7,2.97290366e-05
09:23:04.106008,403.7,2.97585929e-05
09:23:04.668245,403.8,2.96769887e-05
09:23:05.227958,403.8,2.98900592e-05
09:23:05.792736,403.9,3.01498906e-05
09:23:06.355513,404.0,2.98353579e-05
09:23:06.923231,404.1,2.98366813e-05
09:23:07.488577,404.2,3.00837128e-05
09:23:08.062900,404.3,2.95808106e-05
09:23:08.638699,404.4,3.01291473e-05
09:23:09.216277,404.5,3.0106208e-05
09:23:09.781585,404.6,2.98715217e-05
09:23:10.348448,404.7,3.01057669e-05
09:23:10.924530,404.8,3.00448651e-05
09:23:11.504795,404.9,2.98560574e-05
09:23:12.078665,405.0,2.98163549e-05
09:23:12.656535,405.1,2.96857776e-05
09:23:13.232537,405.2,2.98992891e-05
09:23:13.807581,405.2,2.97431311e-05
09:23:14.374984,405.3,3.01803016e-05
09:23:14.943062,405.4,3.02504428e-05
09:23:15.525118,405.5,3.00925148e-05
09:23:16.089633,405.6,3.00192857e-05
09:23:16.654833,405.7,2.98141558e-05
09:23:17.226470,405.8,3.0308209e-05
09:23:17.793305,405.8,2.97148768e-05
09:23:18.356356,405.9,3.00302913e-05
09:23:18.917830,406.0,2.9810604e-05
09:23:19.492114,406.1,3.02371856e-05
09:23:20.053423,406.2,3.00439622e-05
09:23:20.621947,406.3,3.01511571e-05
09:23:21.184044,406.4,3.00311673e-05
09:23:21.756086,406.5,3.02640887e-05
09:23:22.321572,406.6,3.00960147e-05
09:23:22.893136,406.6,2.98322135e-05
09:23:23.459468,406.7,3.02433661e-05
09:23:24.026339,406.8,3.0366444e-05
09:23:24.591722,406.9,3.03046845e-05
09:23:25.155341,407.0,3.03329174e-05
09:23:25.720473,407.1,3.04273212e-05
09:23:26.281156,407.2,3.04568753e-05
09:23:26.849026,407.3,3.01886616e-05
09:23:27.409071,407.3,3.03298262e-05
09:23:27.970669,407.4,3.02490977e-05
09:23:28.531029,407.5,3.04105547e-05
09:23:29.093703,407.6,3.02080718e-05
09:23:29.666621,407.7,3.03787681e-05
09:23:30.236319,407.8,3.03077447e-05
09:23:30.807082,407.9,3.05891914e-05
09:23:31.382342,407.9,3.02618663e-05
09:23:31.947544,408.0,3.03796504e-05
09:23:32.507376,408.1,3.01515777e-05
09:23:33.076388,408.2,3.04180239e-05
09:23:33.655705,408.3,3.04550795e-05
09:23:34.227745,408.4,3.04030252e-05
09:23:34.791850,408.5,2.99477698e-05
09:23:35.359697,408.6,3.04991934e-05
09:23:35.926461,408.7,3.04237714e-05
09:23:36.499203,408.8,3.00558615e-05
09:23:37.064657,408.9,3.03377493e-05
09:23:37.636071,409.0,3.01692342e-05
09:23:38.216387,409.1,2.99632223e-05
09:23:38.776717,409.1,3.06293482e-05
09:23:39.336306,409.2,3.05975887e-05
09:23:39.909830,409.2,3.03439337e-05
09:23:40.489278,409.3,3.04542185e-05
09:23:41.067200,409.4,3.0433485e-05
09:23:41.641543,409.5,3.05411229e-05
09:23:42.210009,409.6,3.02619035e-05
09:23:42.776363,409.7,3.05027656e-05
09:23:43.341576,409.8,3.06395189e-05
09:23:43.901257,409.9,3.02649915e-05
09:23:44.473913,410.0,3.01758814e-05
09:23:45.049594,410.1,3.03951159e-05
09:23:45.625195,410.2,3.05737743e-05
09:23:46.199222,410.3,3.06359749e-05
09:23:46.772877,410.4,3.01891009e-05
09:23:47.331568,410.4,3.07330256e-05
09:23:47.891231,410.5,3.10594686e-05
09:23:48.451155,410.6,3.07211103e-05
09:23:49.009193,410.7,3.07047881e-05
09:23:49.575781,410.7,3.09147704e-05
09:23:50.136098,410.8,3.09178583e-05
09:23:50.711576,410.9,3.01105737e-05
09:23:51.274700,411.0,3.05053924e-05
09:23:51.840012,411.1,3.04021655e-05
09:23:52.416485,411.2,3.07599293e-05
09:23:52.984368,411.3,3.08146306e-05
09:23:53.544507,411.4,3.05450946e-05
09:23:54.108759,411.4,3.06121477e-05
09:23:54.676956,411.5,3.05530358e-05
09:23:55.246267,411.6,3.05892092e-05
09:23:55.807594,411.7,3.06977294e-05
09:23:56.375570,411.8,3.0867568e-05
09:23:56.955674,411.9,3.06787605e-05
09:23:57.522087,412.0,3.08463904e-05
09:23:58.091652,412.1,3.08225682e-05
09:23:58.653933,412.2,3.09037378e-05
09:23:59.221483,412.3,3.09624093e-05
09:23:59.792876,412.4,3.10457845e-05
09:24:00.368984,412.5,3.07030195e-05
09:24:00.945839,412.5,3.08128627e-05
09:24:01.525615,412.6,3.07634552e-05
09:24:02.090556,412.6,3.10369614e-05
09:24:02.664841,412.7,3.06959609e-05
09:24:03.231528,412.8,3.07453685e-05
09:24:03.804632,412.9,3.0774062e-05
09:24:04.376552,413.0,3.10488968e-05
09:24:04.956264,413.1,3.0714072e-05
09:24:05.523287,413.2,3.08658239e-05
09:24:06.087321,413.3,3.05632023e-05
09:24:06.653598,413.4,3.08821461e-05
09:24:07.226818,413.5,3.08424946e-05
09:24:07.789263,413.5,3.09836593e-05
09:24:08.350727,413.6,3.08138205e-05
09:24:08.917711,413.7,3.11102665e-05
09:24:09.478768,413.8,3.05328143e-05
09:24:10.041904,413.9,3.08491262e-05
09:24:10.615100,414.0,3.09938264e-05
09:24:11.178645,414.1,3.09616232e-05
09:24:11.750658,414.2,3.12355712e-05
09:24:12.320224,414.3,3.07516404e-05
09:24:12.891874,414.4,3.1052498e-05
09:24:13.471824,414.5,3.09775554e-05
09:24:14.041998,414.5,3.06511113e-05
09:24:14.610725,414.5,3.08641822e-05
09:24:15.176950,414.6,3.07512502e-05
09:24:15.744048,414.7,3.11306312e-05
09:24:16.325232,414.8,3.06595216e-05
09:24:16.895232,414.9,3.06401185e-05
09:24:17.471204,415.0,3.09608281e-05
09:24:18.042724,415.1,3.10565558e-05
09:24:18.611927,415.2,3.1113463e-05
09:24:19.178144,415.3,3.06432065e-05
09:24:19.740378,415.3,3.11090548e-05
09:24:20.310709,415.4,3.07865806e-05
09:24:20.877039,415.5,3.07574653e-05
09:24:21.441073,415.6,3.11509632e-05
09:24:22.017527,415.7,3.09484794e-05
09:24:22.586726,415.8,3.10499297e-05
09:24:23.159698,415.9,3.10049303e-05
09:24:23.726563,416.0,3.10036069e-05
09:24:24.287704,416.1,3.09912549e-05
09:24:24.853084,416.2,3.06758391e-05
09:24:25.426253,416.3,3.07843598e-05
09:24:25.992179,416.3,3.07415566e-05
09:24:26.561549,416.3,3.11134383e-05
09:24:27.142927,416.4,3.10159462e-05
09:24:27.711362,416.5,3.10953516e-05
09:24:28.285160,416.6,3.08297848e-05
09:24:28.865941,416.7,3.12224082e-05
09:24:29.435719,416.8,3.08364118e-05
09:24:29.996003,416.9,3.09414034e-05
09:24:30.566834,417.0,3.11010964e-05
09:24:31.138541,417.1,3.12519666e-05
09:24:31.703705,417.2,3.12202045e-05
09:24:32.271870,417.2,3.11694708e-05
09:24:32.841553,417.3,3.12034387e-05
09:24:33.406013,417.4,3.09440478e-05
09:24:33.973642,417.5,3.08796412e-05
09:24:34.546325,417.6,3.11275624e-05
09:24:35.110642,417.7,3.07817365e-05
09:24:35.676117,417.8,3.12775916e-05
09:24:36.246040,417.9,3.10865774e-05
09:24:36.818028,418.0,3.06176441e-05
09:24:37.381965,418.0,3.11523074e-05
09:24:37.953366,418.1,3.07213123e-05
09:24:38.527247,418.1,3.07716572e-05
09:24:39.094568,418.2,3.1407784e-05
09:24:39.659064,418.3,3.21524317e-05
09:24:40.229152,418.4,3.02943415e-05
09:24:40.800993,418.5,3.08898833e-05
09:24:41.369164,418.6,3.08100572e-05
09:24:41.944038,418.7,3.08215333e-05
09:24:42.522542,418.8,2.99476304e-05
